security,ARIMA_MSE_cumulative_return_test,ARIMA_MSE_cumulative_return_xval,ARIMA_MSE_price_test,ARIMA_MSE_price_xval,ARIMA_R2_cumulative_return_test,ARIMA_R2_cumulative_return_xval,ARIMA_R2_price_test,ARIMA_R2_price_xval,ARIMA_best_order_0,ARIMA_best_order_1,ARIMA_best_order_2,ARIMA_pred_cumulative_return_test,ARIMA_pred_cumulative_return_xval,cumulative_return_test,cumulative_return_xval
UTX,9.430434938018873e-06,0.0001165786072694772,7.731363734697197,2.524605941232734,-0.09183311525933346,-1.441478557315345,-60.851376411735636,-2.8709854710921356,0,1,0,0.010137723573749424,0.00853462477990563,0.008146267461023982,0.020963437469921242
V,0.0019756452149558494,0.0007935582005492056,94.99255344877777,12.04383025344159,-312.50507596889673,-30.034040380675076,-1763.0272491109656,-54.515031273103084,2,2,0,0.07131011440250745,0.043797285381966145,-0.0036781046369948056,0.0046683312922775055
VAL,1.4170828918729756e-05,4.4519658892328715e-06,0.6179173752498246,0.0451644617208699,-21.933193347943366,-69.36537732239456,-78.01228836595361,-55.45275418995014,0,1,0,0.004251532457028917,0.0035580709615252726,-0.0017777511111111144,0.0005336149542094493
VALE,0.0004525036081522963,0.0008171116735593153,0.1157312432090163,0.028298693880783547,-0.6236792879753961,-1.2974812421277986,-4.94177589819973,0.0066761118289691,0,1,0,-0.01600851383253199,-0.013130232602641456,-0.003588516746411363,-0.014525139664804398
VAR,0.0018332663543076438,0.0007588356457320232,62.7439399694098,6.495866614818522,-2.304817817995793,-4.67424205733048,-12.43342989740244,-5.2199586018751605,0,1,0,-0.011269921647857006,-0.00928693827332927,0.0506756963671382,0.031911269709926415
VEDL,0.00126165995349952,0.0011469565090251558,0.4168841471577573,0.7486762500299151,-1.0468364835544746,-1.4631565386171248,-2.0179539654773646,-6.2227315363589275,0,1,0,-0.024686520285391533,-0.020076481711936656,0.0006680026720107257,0.02479892761394087
VEEV,0.0003620155564444278,0.0005066991410461983,3.3517149491637066,0.6728851724026482,-0.5108487199757168,-2.0177796283023857,-3.7917141803743233,-0.47074469352574755,0,1,0,0.008913612949933869,0.007494816764184176,0.03664628977690709,0.03467427136639323
VEON,0.00012231791559690782,0.0005167611258969988,0.015180640203497115,0.03222054136546256,-0.08979532468406393,-0.6838357091111922,-7.085340977949517,-4.573952374611501,1,0,0,-0.0011267222988283754,-0.021599186338046028,-0.0024449877750610804,-0.041474654377880116
VER,0.00478954047858293,0.0009323249162412659,1.3596719531117167,0.089840772073098,-6.710537665990381,-4.425188415719639,-31.553467068540144,-5.986968664142379,0,1,0,0.014662164931599886,0.012400285942537614,-0.07926829268292679,-0.034682080924855585
VFC,0.0006623341376373338,0.0012656445080331106,2.3612957446174208,3.6864158726716774,-2.622564723262646,-0.2588248597986742,-3.517196821269068,-0.16460150358226344,1,1,0,0.0018607428994730224,0.0016949516462423375,0.026369926568731383,-0.04705043580377055
VIAB,0.004616570189887261,3.2168762097221485e-05,31.22721817150072,0.0350825608967253,-2.552218467548877,0.5532257334582547,-14.588810441089956,0.7358693909525786,2,1,1,-0.021983603026679677,-0.02015834766367497,-0.12073352627272149,-0.011408660968366569
VIPS,0.0007574284150294331,5.203697525083087e-05,0.3708614530469581,0.0910069505725718,-0.4094830320643741,0.04745150251421415,-2.5977452384282116,-7.355649631758734,1,0,0,-0.001519327902179679,-0.018622876576234737,0.04404332129963917,-0.018413597733710985
VIV,0.0002510742485213697,0.00016112181043518531,0.2385582214570083,0.22187529263290462,-0.06445500690282757,-0.2465794723370769,-3.5740150459357594,-6.799798416767666,1,0,0,-0.0002244393708252801,-0.005066776085287272,0.01143241425689312,0.025259053168882994
VLO,0.00034603036335305017,2.498552159920918e-05,0.7842126770223457,0.6415682557238837,-1.0730357227625715,0.5896233369624768,-0.11541637349095413,-1.4315844990801438,0,0,1,-5.790323520660223e-08,-0.014845774871209083,0.022342002393158644,-0.020355521180145275
VMC,0.00015268440223724527,0.00033233724576499623,5.290800022837932,4.935297332461421,-0.27104787593130997,0.29796648647383905,-1.7055485724045019,0.2931990345461638,0,1,0,0.01980162576520006,0.01683470942013665,0.011364503844015994,0.05763688903178821
VMW,0.00017635368386168554,0.0001180131247331117,4.072820275605996,5.120284030588982,-2.356906433990769,-2.623479539892777,-8.035384662424633,-17.177060774519028,0,0,3,0.00014137007285963676,0.00430354921822218,0.009284260259665,0.004301096774193658
VNO,9.38321086746801e-05,0.0012772976780874637,17.650819905556563,8.214817333215326,-1.6062814014803726,-4.358081422525735,-54.49724829806608,-2.459403788507924,0,1,0,-0.001338366428223825,-0.0011138145542561873,0.00010643685951428061,-0.042263324646553024
VNTV,0.0005664431068823295,0.0022584221997125334,12.607840053634396,11.025508105252733,-1.7608547765993459,-5.347094321986867,-14.996494226045069,-6.1698332922734185,0,1,0,0.009610080790731779,0.008086108854505225,0.006453710874475771,-0.04943711741518453
VOD,0.0002962319690837517,3.196326673673474e-05,0.5661643110714103,0.02320174594752066,-5.499023250912166,-0.35208652695579334,-16.63424153889118,-0.4157033999251749,0,1,0,-0.003813385378629408,-0.003165748959880532,0.01507158948486853,0.0064565134827194726
VOYA,0.0001850614345533208,8.033278702841377e-05,0.2524249692177693,0.139621725260305,-2.604571917845704,-1.2311129981307856,-2.5510007644627626,-1.6826098011892254,0,0,3,-0.000719510832335235,-0.01787871083596193,-0.01800585912404873,0.00026299316149369645
VRSK,0.0004743195818707387,7.910247507132529e-05,31.256043273849173,0.4092304160274052,-2.179444392203,-3.8769757404905905,-34.567833338922604,-2.665103448733963,0,1,0,0.010358038428704086,0.008722042031172217,0.01993484039087945,-0.009521525737959058
VRSN,0.00018207643609416264,5.387834530591243e-05,0.5701588785741198,0.5183333395562717,-2.752285246614985,0.2625351947339679,-0.4346330610416669,0.10992246480420997,0,1,1,0.00674755945873895,0.005396932692263601,-0.011933723756906156,0.017473084873130373
VRTX,0.00026578153168660494,0.00018330444488312718,16.532934417359343,6.406549868422455,-1.052521086496208,-0.40426331891401635,-8.00853041635526,-2.5688306370226517,0,2,2,-0.04052309446765945,0.028604153364856666,-0.03099539611099389,0.010232830482634014
VTR,0.00028189196014142805,0.00045884936132107424,3.4719764608363195,1.2287175883042643,-0.738656117357746,-19.882800590881377,-4.431587692463567,-12.366898872259581,0,0,1,-2.0513671872279815e-09,0.012271357472678934,0.0347189037311848,-0.01561536796536811
VZ,0.0001471307770067557,8.903599124878077e-05,0.15814395050414576,0.292255073146334,-2.9282679217983874,0.36506933704144984,-0.9824703793866332,0.04437174518300724,0,1,0,-0.0119875065317403,-0.009871256994846922,-0.0028169446233176076,-0.016916509273736446
W,0.03403160848701467,0.0012537380174258731,96.47171203986224,2.382734735653522,-0.5356475672607925,0.15499998348851673,-0.8590789751947949,0.17872590929730203,3,1,0,0.04435687373738961,0.030046888144692474,0.333746690096026,0.10809585915658393
WAB,0.0005655290131882623,0.0006672636643220478,14.690395494100583,3.581069857445229,-6.892918913696142,-1.485855918117307,-29.256595959694696,-0.8783705766896424,0,1,2,0.022845308070789327,0.016493133523592496,-0.020391765309090815,-0.02986485747282641
WAL,0.00010277750477256237,0.00016679665425021163,2.1566450907148185,1.8817053175227654,-0.14309107536694876,-0.7685669020729868,-9.159390349063363,-7.330246601791545,2,2,2,0.0,0.0,-0.025313830006174043,-0.020228811202059882
WAT,3.12202920222383e-05,5.1823891303722934e-05,111.78499952592679,110.32427212415922,-0.44458156205624033,0.15773016522996286,-172.86460127243168,-59.99112215501137,0,1,0,0.009766595230296327,0.0082191019805542,-0.0015073921963680847,0.013355843383349386
WB,0.005949484644071001,0.00014432520506904372,7.002393574126339,0.7568422453995457,-0.908509531563358,-0.6791926221293567,0.24926470588782035,-1.9964352753582708,0,1,3,0.030230823488910374,0.04378689549512815,0.14478972312998684,0.02084488140278351
WBA,7.530502336730905e-06,1.200865633883751e-05,1.5629031311007358,2.986982627893583,-0.713630655526037,-0.03161753155577052,-47.322788832371614,-33.759096391525716,0,1,0,0.0021304332042690888,0.0017791513770211154,-0.003380358976799669,-0.0012802607374362562
WBC,0.0001236735493510269,3.542034005011773e-05,1.5438094165205332,0.4960484936346346,-1.5322297277861954,-0.3932922833927981,-1.19438456837331,-0.3848802594119394,0,1,0,0.002086914478338864,0.001742732561158311,-0.021079812224957806,0.0025274052871291364
WBK,0.0016328056382855008,0.00011849051446642882,2.093634257876914,0.09679565585716571,-1.1499229124946515,-0.6121995847400055,-3.18347786475133,-0.9011628389308239,4,0,1,-0.0011267195506342587,-0.007356292857014113,-0.06388776782236072,0.004939247720364692
WCG,0.00021434656698202594,8.831866015121028e-05,153.46855085374543,4.987039355029459,-0.25854662045154275,0.5837960740729256,-31.740056704486,0.002836094454047533,0,1,1,0.027738477671522377,0.024342192797502715,0.04116939268846509,0.03295986104846649
WCN,7.504851532983365e-05,0.0002084647581744114,0.40602690661415586,1.1515991607936285,-4.872862322211849,-0.10191247368699052,-2.7465031708702896,0.24975007781125425,0,1,0,0.012841909656220674,0.010840808159820359,-0.00435671297513629,0.027257611406939608
WDAY,0.00019186076925510506,0.00011396150496329126,1.9823318365325966,1.419287450409911,-1.0330817217645216,0.17949257877107172,-1.635930589120496,-0.3541133734197133,0,2,2,0.0,0.01980670733494505,-0.0022403607787733204,0.028548347120466833
WDC,0.0003349196742315135,0.00031117468440693884,3.2758547153815702,2.400355402136689,-7.479157132978639,-0.15910100669381544,-9.418668223255711,-0.18454886209263877,4,1,0,0.021935267481817178,0.009574593549431354,0.005155783398836933,0.004719199057983348
WEC,6.42065340417335e-05,5.515289455246524e-05,0.2293854580850314,0.1452840400732456,-1.3335374072259323,-7.142764843441748,-1.3033171680892917,-4.91641207046444,2,0,1,-0.000841303624364631,-0.012995822494329512,0.005448336362864792,-0.0013172669339344134
WES,0.00015524439195902296,0.0010403350578236739,13.643318857056597,1.221364954257636,-1.4558339033823144,-10.266166486202621,-67.18732828352402,-2.661917662845782,3,0,1,-0.021696870641832344,0.019370696276390653,-0.001955136934060908,-0.025280898128579365
WF,0.0012132180199352454,3.414614386070006e-05,3.0897315474771747,1.2084375546371904,-0.0931575475169677,-0.22582569918652906,-0.7619370443469435,-26.08676257894804,0,1,3,0.025003226867409856,0.006742628161590991,0.10213838993710689,-0.002998450774612804
WFC,6.445755047201905e-05,4.0362006630546736e-05,7.706993777495249,1.5007333103563025,0.053245275737907605,-0.8796139099359808,-36.62664186424457,-22.808039485684017,0,1,0,-0.014596679643620103,-0.011988901590211931,-0.02023693783908609,-0.0003665753153818674
WFM,0.0010672283684086668,0.0009291080891746095,17.625267710778452,2.934177929108504,-19.943497470480285,-16.19359569243881,-261.2019337410481,-40.75759194034974,1,1,0,0.06656544052092972,0.0604608984859365,0.019548430616739942,0.00887409847825582
WFT,0.0006628911663344673,0.0006192438246176064,0.15558854943485176,0.1719290934363766,-1.3392089983642936,0.2433942320512018,-18.39908122724615,-5.674697901121055,0,1,4,-0.07486588014468964,-0.04973821665314726,-0.03759398496240607,-0.05525846702317294
WGP,0.0002074200274980445,0.0001536392920320454,1.1539421060501331,0.22728777543166526,-0.8828091336741815,-0.16316514427423834,-4.154324729401237,0.15976461770003347,3,0,1,-0.017082916871446252,0.01197174103633758,-0.01885541176329153,0.005214764047555276
WHR,0.00016042297803340778,0.0003641716997173801,28.589649483652853,47.500907436102544,-3.7666030864064384,-1.8191039981043442,-23.253343151208313,-10.231496576291596,0,2,3,0.0,0.013956214208935336,-0.00801496151797898,0.03713939386382914
WIT,0.0006180980435609733,0.0006176043069213609,0.2979209971089203,0.03632551550994425,-5.229510415103791,-6.42148200310083,-29.450831994862448,-3.6488395249128383,0,1,0,-0.0159703744565578,-0.013099442282153984,0.01812688821752273,0.02786377708978338
WLK,0.0007394200041450592,0.0014109333799705841,16.70537728926794,3.5013402675009075,-2.6534409405612926,-3.361851254081044,-20.049465446065977,-1.5345887589763585,0,0,3,9.465808133035658e-05,0.008513926267147198,-0.02842540767207613,-0.01560820246696859
WLTW,0.0038581200992530923,9.64988480906507e-06,132.00944988955646,5.6635691699203035,-5.618818097244774,0.5425025831779433,-11.610588151482878,-14.459372299954131,0,1,2,-0.0007241336096213136,0.008874646370101491,0.06305508779401126,0.014568738917833057
WM,3.3533072560500406e-05,0.00047544573669535333,4.536187444152505,2.5255990246543742,-1.4799616689700676,-6.497361168153603,-62.16055238679545,-6.227913058855573,0,1,0,0.007844777468369868,0.006589003830664408,-0.004527909077713055,-0.018456176002040525
WMB,0.001648521461928899,0.0002637310484271792,10.104081458661634,2.123607997996269,-8.540135822731882,-7.7773162043425526,-61.00078475299178,-73.45458834779414,1,2,1,-0.08020723407538244,-0.03744426820185287,-0.014327548496501086,-0.015579325400172817
WMT,4.085934533113693e-05,9.397906422927876e-05,0.616302466757891,0.47666244557003584,-0.27447128192818737,-18.10042427145599,-2.3942658161031827,-16.430692968849932,4,1,1,0.019115325084187118,0.019448810499620217,0.011608476808977919,0.0062624020628212484
WOOF,3.624293843653656e-07,5.45368791638273e-06,0.09720355380712752,0.01848994207005015,-0.9159792492078083,-4.103503198877568,-59.91037043123439,-1.0639639652705837,3,0,1,4.706821353783752e-05,-0.0010582516498535144,-0.0002177027810059684,0.0029489297280238524
WPC,0.0002047861004947761,0.00016167667575590154,5.570020334329528,0.20743585363240244,-3.457462727097316,-4.8560675970675335,-30.31727725384627,-0.8528336246085828,0,1,0,0.010843378517626956,0.00913520510523047,-0.006589520948416583,-0.005182192211055314
WPPGY,7.71133973472585e-05,0.0003705229910490021,2.5369803442898684,3.933102013707598,-0.6377304381865436,-1.9462588927066613,-3.6167987316862558,-1.5720311885504654,0,1,4,0.009708230743612267,0.0030802987651146196,0.018513376085470545,-0.01260542339545001
WPZ,0.00028523560127274676,0.0001967564773447634,0.4637794486551849,0.10832935519162828,0.11351682801812646,-5.492822631568382,0.11250034141648568,-1.1303995524052493,0,1,0,0.0076078307753848495,0.006388461447569771,0.007444144105313688,-0.01106566472558701
WR,3.367340491893527e-05,0.0001964077526659006,3.5756132665220224,0.9231331384220738,-0.6574862228341705,-7.054746241091113,-62.952404595752355,-13.022301789626635,0,1,1,-0.017229327284799312,-0.0140409136269245,-0.009912314333059724,0.013664338215249039
WRB,6.0777810461578584e-05,2.375876164727446e-05,0.213193520814256,0.20470656897440395,0.38802707325291397,0.23461779147575945,0.5287163963310898,-0.41739290680478613,0,1,1,-0.012165119209612496,-0.010129198881650203,-0.01837306322041976,-0.010995455373045804
WRK,0.005916163113945203,0.0029927653474338158,101.81780884978271,10.727369216835926,-77.95689103028273,-91.4854418815318,-465.1728318078267,-112.85975410102994,0,2,1,0.13571711221263816,0.0842044992682649,0.005371309302785177,-0.0031273521441732566
WST,0.0001680003710096864,0.01051290414274026,170.0976908913203,78.524914813012,-1.7916278270772934,-2.423823453181677,-316.31147476541264,-2.7239292626553158,0,1,3,0.0025819634978918593,-0.0015718879313685319,0.005297732738855698,0.1375647832424962
WTR,0.0012067317952357498,7.697930437275555e-05,3.7532076383855713,0.09643812299409538,-6.253333219248058,-2.9963715723458852,-20.071858858339457,-3.553146078370844,0,1,1,0.011195939175696612,0.00951731144878809,-0.03209049412926368,-0.0042219541616402845
WU,0.0001558977903062177,4.0483836421029055e-05,0.3554972283425331,0.010979324100981748,-3.41245612795303,-0.6973139843356724,-26.124646955565876,-0.13710386949833997,0,1,0,-0.0011635967447787277,-0.0009685367397829214,0.0103841640706126,0.0004969184643677238
WUBA,0.0011170661566470591,0.0001120973262569308,5.524089752970227,0.35428886602259696,-1.239198129945192,0.39435656087886983,-5.711112790297182,-0.22807525104039583,0,1,2,0.015851719177672807,0.008973391892800775,0.059822748887807586,0.0324214285714286
WY,0.00012609960083913735,0.00018263584707126846,5.141365106481268,1.367372809687172,-3.868424985657212,-0.5859751951140681,-178.4356693204526,-9.271632504802962,5,1,0,0.011275513379762625,0.009092684792284311,-0.008719092526704109,-0.008823499999999984
WYN,1.3170427691065776e-05,0.0023261547202273465,16.204628025780785,20.52031225822059,-0.24974972749986635,-2.348923980803532,-165.91705761132593,-2.4737648120476585,0,2,2,0.0,0.0,0.002500500026031416,0.04077208804194221
WYNN,0.0005982061800536858,0.0030958265986993174,58.150644654304024,68.68805655518159,-2.4007508918342304,-5.354348350055033,-20.04712003461826,-9.172187281310142,4,0,0,0.0009466453279802778,-0.007370792559485362,-0.024707393474200257,0.059888360172150934
XEC,0.0002808760918378975,0.0009669955896164257,3.180888321573267,6.295967834306789,-0.23447590656176853,-2.7944548593013954,-0.0013048984964483257,-0.6938423926805406,1,0,0,-7.284486938208268e-06,-0.0006885055334406864,0.0010052367520008154,-0.04542819886756
